ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-27,106.47067712190477,72.85735318975414,130.66449087336122,98.70158359890074,115.72713206768222,-4.483951536094406,-4.483951536094406,-4.483951536094406,-4.483951536094406,-4.483951536094406,-4.483951536094406,0.0,0.0,0.0,101.98672558581036
2022-06-28,105.24208145076658,74.26952994324932,130.49140502564686,97.19428837546586,114.8023149899401,-3.00954975429425,-3.00954975429425,-3.00954975429425,-3.00954975429425,-3.00954975429425,-3.00954975429425,0.0,0.0,0.0,102.23253169647232
2022-06-29,104.01348577962847,71.01575431993254,130.39065479312316,95.71050394021978,113.90307513513459,-4.0619339810300135,-4.0619339810300135,-4.0619339810300135,-4.0619339810300135,-4.0619339810300135,-4.0619339810300135,0.0,0.0,0.0,99.95155179859846
2022-06-30,102.78489010849026,70.26191305714372,127.62453407614562,94.22036749429533,113.18515995413807,-3.471363085661396,-3.471363085661396,-3.471363085661396,-3.471363085661396,-3.471363085661396,-3.471363085661396,0.0,0.0,0.0,99.31352702282886
2022-07-01,101.55629443735225,70.11097677175994,126.19691250088339,92.62130271744907,112.40946537885347,-3.5212504282674373,-3.5212504282674373,-3.5212504282674373,-3.5212504282674373,-3.5212504282674373,-3.5212504282674373,0.0,0.0,0.0,98.03504400908481
2022-07-02,100.32769876621404,81.92173318268111,138.59759002431872,91.04258298588871,111.53550257728111,9.274024380152914,9.274024380152914,9.274024380152914,9.274024380152914,9.274024380152914,9.274024380152914,0.0,0.0,0.0,109.60172314636695
2022-07-03,99.09910309507603,80.5722883231052,137.69322884350984,89.5555576030486,110.66886582548464,9.274024405215599,9.274024405215599,9.274024405215599,9.274024405215599,9.274024405215599,9.274024405215599,0.0,0.0,0.0,108.37312750029163
2022-07-04,97.87050742393774,63.288412068940005,122.90371926383409,88.05507903302853,109.79666472287919,-4.483951536092759,-4.483951536092759,-4.483951536092759,-4.483951536092759,-4.483951536092759,-4.483951536092759,0.0,0.0,0.0,93.38655588784498
2022-07-05,96.64191175279963,65.4345711918701,122.63666940283714,86.55869341615957,108.92459093164294,-3.009549754285624,-3.009549754285624,-3.009549754285624,-3.009549754285624,-3.009549754285624,-3.009549754285624,0.0,0.0,0.0,93.632361998514
2022-07-06,95.41331608166152,61.917366201502425,121.8364128574326,85.05866628746183,108.24950335305542,-4.0619339810317605,-4.0619339810317605,-4.0619339810317605,-4.0619339810317605,-4.0619339810317605,-4.0619339810317605,0.0,0.0,0.0,91.35138210062976
2022-07-07,94.18472041052341,61.38873785680372,121.25776112825928,83.25922176482885,107.4103324639467,-3.4713630856573086,-3.4713630856573086,-3.4713630856573086,-3.4713630856573086,-3.4713630856573086,-3.4713630856573086,0.0,0.0,0.0,90.71335732486611
2022-07-08,92.95612473938512,59.672324131988994,118.282958096726,81.7048831162662,106.6702369256588,-3.521250428257285,-3.521250428257285,-3.521250428257285,-3.521250428257285,-3.521250428257285,-3.521250428257285,0.0,0.0,0.0,89.43487431112783
