,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1115,2018-05-24,15.559072072033807,7.03166918364911,23.878282555377385,15.559072072033807,15.559072072033807,0.12421364502403634,0.12421364502403634,0.12421364502403634,0.5622922683101488,0.5622922683101488,0.5622922683101488,-0.4380786232861125,-0.4380786232861125,-0.4380786232861125,0.0,0.0,0.0,15.683285717057844
1116,2018-05-25,15.546513010158465,7.814821858259677,24.59348531998306,15.546513010158465,15.546513010158465,0.47783266164576943,0.47783266164576943,0.47783266164576943,0.6427043268662765,0.6427043268662765,0.6427043268662765,-0.16487166522050706,-0.16487166522050706,-0.16487166522050706,0.0,0.0,0.0,16.024345671804234
1117,2018-05-29,15.4962767626571,8.398725440487178,25.66019636899954,15.4962767626571,15.4962767626571,1.6120758269878066,1.6120758269878066,1.6120758269878066,0.6187259806921878,0.6187259806921878,0.6187259806921878,0.993349846295619,0.993349846295619,0.993349846295619,0.0,0.0,0.0,17.108352589644905
1118,2018-05-30,15.48371770078176,8.787575007112618,25.511773727785616,15.48371770078176,15.48371770078176,1.9088172591301642,1.9088172591301642,1.9088172591301642,0.6190339828336462,0.6190339828336462,0.6190339828336462,1.2897832762965182,1.2897832762965182,1.2897832762965182,0.0,0.0,0.0,17.392534959911924
1119,2018-05-31,15.47115863890642,8.984808691082087,26.072726311610467,15.47115863890642,15.47115863890642,2.147327328902128,2.147327328902128,2.147327328902128,0.5622922683100237,0.5622922683100237,0.5622922683100237,1.5850350605921042,1.5850350605921042,1.5850350605921042,0.0,0.0,0.0,17.61848596780855
1120,2018-06-01,15.458599577031078,9.375647476448954,26.123954623706275,15.458599577031078,15.458599577031078,2.519823202257485,2.519823202257485,2.519823202257485,0.6427043268634187,0.6427043268634187,0.6427043268634187,1.8771188753940666,1.8771188753940666,1.8771188753940666,0.0,0.0,0.0,17.978422779288564
1121,2018-06-04,15.420922391405055,10.774127814633616,27.358459317512647,15.420922391405055,15.420922391405055,3.2643627821178383,3.2643627821178383,3.2643627821178383,0.5494574238212002,0.5494574238212002,0.5494574238212002,2.714905358296638,2.714905358296638,2.714905358296638,0.0,0.0,0.0,18.685285173522892
1122,2018-06-05,15.408363329529713,11.348634176079402,27.34877703187079,15.408363329529713,15.408363329529713,3.5938561688790824,3.5938561688790824,3.5938561688790824,0.6187259806926215,0.6187259806926215,0.6187259806926215,2.9751301881864607,2.9751301881864607,2.9751301881864607,0.0,0.0,0.0,19.002219498408795
1123,2018-06-06,15.395804267654373,10.539910445231946,27.574899509259396,15.395804267654373,15.395804267654373,3.8419636200686758,3.8419636200686758,3.8419636200686758,0.6190339828334627,0.6190339828334627,0.6190339828334627,3.2229296372352136,3.2229296372352136,3.2229296372352136,0.0,0.0,0.0,19.23776788772305
1124,2018-06-07,15.383245205779033,10.940294003136623,27.810345217763828,15.383245205779033,15.383245205779033,4.0190109032952845,4.0190109032952845,4.0190109032952845,0.5622922683083519,0.5622922683083519,0.5622922683083519,3.4567186349869328,3.4567186349869328,3.4567186349869328,0.0,0.0,0.0,19.40225610907432
1125,2018-06-08,15.37068614390369,11.53410463427245,28.305203392228346,15.37068614390369,15.37068614390369,4.317746554441179,4.317746554441179,4.317746554441179,0.6427043268664416,0.6427043268664416,0.6427043268664416,3.675042227574737,3.675042227574737,3.675042227574737,0.0,0.0,0.0,19.68843269834487
1126,2018-06-11,15.333008958277668,11.226903986757701,28.890341736269605,15.333008958277668,15.333008958277668,4.774405089608725,4.774405089608725,4.774405089608725,0.5494574238210429,0.5494574238210429,0.5494574238210429,4.224947665787682,4.224947665787682,4.224947665787682,0.0,0.0,0.0,20.107414047886394
1127,2018-06-12,15.320449896402327,11.9112653506688,28.981331397002393,15.320449896402327,15.320449896402327,4.988716719498275,4.988716719498275,4.988716719498275,0.6187259806909516,0.6187259806909516,0.6187259806909516,4.369990738807324,4.369990738807324,4.369990738807324,0.0,0.0,0.0,20.3091666159006
1128,2018-06-13,15.307890834526987,11.919783339326955,29.603728407277487,15.307890834526987,15.307890834526987,5.113786588578511,5.113786588578511,5.113786588578511,0.619033982833354,0.619033982833354,0.619033982833354,4.494752605745158,4.494752605745158,4.494752605745158,0.0,0.0,0.0,20.4216774231055
1129,2018-06-14,15.295331772651643,12.043855756209084,29.092128526423824,15.295331772651643,15.295331772651643,5.161132650881044,5.161132650881044,5.161132650881044,0.5622922683089139,0.5622922683089139,0.5622922683089139,4.59884038257213,4.59884038257213,4.59884038257213,0.0,0.0,0.0,20.456464423532687
1130,2018-06-15,15.282772710776305,12.029618278449462,29.103235684937967,15.282772710776305,15.282772710776305,5.324772275169536,5.324772275169536,5.324772275169536,0.6427043268650244,0.6427043268650244,0.6427043268650244,4.682067948304512,4.682067948304512,4.682067948304512,0.0,0.0,0.0,20.607544985945843
1131,2018-06-18,15.245095525150282,11.979794732229935,28.891093783479274,15.245095525150282,15.245095525150282,5.357317506310294,5.357317506310294,5.357317506310294,0.5494574238211042,0.5494574238211042,0.5494574238211042,4.80786008248919,4.80786008248919,4.80786008248919,0.0,0.0,0.0,20.602413031460575
1132,2018-06-19,15.23253646327494,12.037382910556815,29.485707978485262,15.23253646327494,15.23253646327494,5.428671878277097,5.428671878277097,5.428671878277097,0.618725980692428,0.618725980692428,0.618725980692428,4.80994589758467,4.80994589758467,4.80994589758467,0.0,0.0,0.0,20.661208341552037
1133,2018-06-20,15.219977401399596,12.489174903106193,29.768931969872238,15.219977401399596,15.219977401399596,5.412362254100438,5.412362254100438,5.412362254100438,0.6190339828335752,0.6190339828335752,0.6190339828335752,4.793328271266863,4.793328271266863,4.793328271266863,0.0,0.0,0.0,20.632339655500033
1134,2018-06-21,15.20741833952426,12.013311665132973,29.24899392203988,15.20741833952426,15.20741833952426,5.321305866185136,5.321305866185136,5.321305866185136,0.562292268309476,0.562292268309476,0.562292268309476,4.7590135978756605,4.7590135978756605,4.7590135978756605,0.0,0.0,0.0,20.528724205709395
1135,2018-06-22,15.194859277648916,11.933245880601051,29.08500275153227,15.194859277648916,15.194859277648916,5.350876712846948,5.350876712846948,5.350876712846948,0.6427043268650479,0.6427043268650479,0.6427043268650479,4.7081723859819,4.7081723859819,4.7081723859819,0.0,0.0,0.0,20.545735990495864
1136,2018-06-25,15.157182092022895,11.40423119175593,28.478625226787443,15.157182092022895,15.157182092022895,5.019732383027639,5.019732383027639,5.019732383027639,0.5494574238209465,0.5494574238209465,0.5494574238209465,4.470274959206692,4.470274959206692,4.470274959206692,0.0,0.0,0.0,20.176914475050534
1137,2018-06-26,15.14462303014755,11.651820608961112,27.92683061702414,15.14462303014755,15.14462303014755,4.9863836073608985,4.9863836073608985,4.9863836073608985,0.6187259806918098,0.6187259806918098,0.6187259806918098,4.3676576266690885,4.3676576266690885,4.3676576266690885,0.0,0.0,0.0,20.13100663750845
1138,2018-06-27,15.132063968272213,11.442866691846174,28.058540234648454,15.132063968272213,15.132063968272213,4.8751738530971895,4.8751738530971895,4.8751738530971895,0.6190339828333917,0.6190339828333917,0.6190339828333917,4.256139870263799,4.256139870263799,4.256139870263799,0.0,0.0,0.0,20.0072378213694
1139,2018-06-28,15.11950490639687,11.164066609250925,28.840489162095977,15.11950490639687,15.11950490639687,4.699728234576763,4.699728234576763,4.699728234576763,0.5622922683093509,0.5622922683093509,0.5622922683093509,4.137435966267413,4.137435966267413,4.137435966267413,0.0,0.0,0.0,19.819233140973633
1140,2018-06-29,15.10694584452153,11.625994614332225,28.252650767170778,15.10694584452153,15.10694584452153,4.655966055759862,4.655966055759862,4.655966055759862,0.6427043268651895,0.6427043268651895,0.6427043268651895,4.013261728894673,4.013261728894673,4.013261728894673,0.0,0.0,0.0,19.76291190028139
1141,2018-07-02,15.069268658895504,10.850838672455884,27.03844773678577,15.069268658895504,15.069268658895504,4.173982846932439,4.173982846932439,4.173982846932439,0.5494574238224824,0.5494574238224824,0.5494574238224824,3.624525423109956,3.624525423109956,3.624525423109956,0.0,0.0,0.0,19.243251505827942
1142,2018-07-03,15.056709597020166,11.123673668116787,27.33935560315791,15.056709597020166,15.056709597020166,4.113436393361926,4.113436393361926,4.113436393361926,0.618725980691192,0.618725980691192,0.618725980691192,3.494710412670734,3.494710412670734,3.494710412670734,0.0,0.0,0.0,19.170145990382093
1143,2018-07-05,15.031591473269483,10.475639693142163,27.158532491688167,15.031591473269483,15.031591473269483,3.8051421294619225,3.8051421294619225,3.8051421294619225,0.562292268309483,0.562292268309483,0.562292268309483,3.2428498611524397,3.2428498611524397,3.2428498611524397,0.0,0.0,0.0,18.836733602731407
1144,2018-07-06,15.019032411394143,11.261662261829231,27.95432223789701,15.019032411394143,15.019032411394143,3.7657064072671753,3.7657064072671753,3.7657064072671753,0.6427043268652131,0.6427043268652131,0.6427043268652131,3.123002080401962,3.123002080401962,3.123002080401962,0.0,0.0,0.0,18.784738818661317
1145,2018-07-09,14.981355225768121,10.068507178591139,27.15850727036081,14.981355225768121,14.981355225768121,3.3467230943352098,3.3467230943352098,3.3467230943352098,0.5494574238223247,0.5494574238223247,0.5494574238223247,2.797265670512885,2.797265670512885,2.797265670512885,0.0,0.0,0.0,18.32807832010333
1146,2018-07-10,14.968796163892776,10.317353253227541,26.925886239683354,14.968796163892776,14.968796163892776,3.3202020989597973,3.3202020989597973,3.3202020989597973,0.6187259806916163,0.6187259806916163,0.6187259806916163,2.701476118268181,2.701476118268181,2.701476118268181,0.0,0.0,0.0,18.288998262852573
1147,2018-07-11,14.956237102017433,9.79657922389131,27.088888113109608,14.956237102017433,14.956237102017433,3.231388222971339,3.231388222971339,3.231388222971339,0.6190339828333769,0.6190339828333769,0.6190339828333769,2.6123542401379627,2.6123542401379627,2.6123542401379627,0.0,0.0,0.0,18.187625324988772
1148,2018-07-12,14.943678040142096,9.81753152007674,26.408422783473466,14.943678040142096,14.943678040142096,3.0920719155608323,3.0920719155608323,3.0920719155608323,0.5622922683093579,0.5622922683093579,0.5622922683093579,2.5297796472514746,2.5297796472514746,2.5297796472514746,0.0,0.0,0.0,18.03574995570293
1149,2018-07-13,14.931118978266756,9.554223009275242,26.111776573752874,14.931118978266756,14.931118978266756,3.0961601561528362,3.0961601561528362,3.0961601561528362,0.6427043268637959,0.6427043268637959,0.6427043268637959,2.4534558292890405,2.4534558292890405,2.4534558292890405,0.0,0.0,0.0,18.027279134419594
1150,2018-07-16,14.893441792640731,8.775920800567093,26.83966936265256,14.893441792640731,14.893441792640731,2.8061808342885417,2.8061808342885417,2.8061808342885417,0.5494574238223862,0.5494574238223862,0.5494574238223862,2.2567234104661553,2.2567234104661553,2.2567234104661553,0.0,0.0,0.0,17.699622626929273
1151,2018-07-17,14.88088273076539,9.240661109349977,25.669939756380796,14.88088273076539,14.88088273076539,2.8182429762261463,2.8182429762261463,2.8182429762261463,0.6187259806920503,0.6187259806920503,0.6187259806920503,2.199516995534096,2.199516995534096,2.199516995534096,0.0,0.0,0.0,17.699125706991534
1152,2018-07-18,14.868323668217956,9.292661452908696,26.69552153989364,14.868323668217956,14.868323668217956,2.7641195595615877,2.7641195595615877,2.7641195595615877,0.6190339828335985,0.6190339828335985,0.6190339828335985,2.1450855767279897,2.1450855767279897,2.1450855767279897,0.0,0.0,0.0,17.632443227779543
1153,2018-07-19,14.855764605670519,9.43730792326488,25.414861117222067,14.855764605670519,14.855764605670519,2.654799928946107,2.654799928946107,2.654799928946107,0.5622922683092327,0.5622922683092327,0.5622922683092327,2.092507660636874,2.092507660636874,2.092507660636874,0.0,0.0,0.0,17.510564534616627
1154,2018-07-20,14.84320554312308,9.507800442690911,26.295181337422473,14.84320554312308,14.84320554312308,2.683557652638959,2.683557652638959,2.683557652638959,0.6427043268623787,0.6427043268623787,0.6427043268623787,2.04085332577658,2.04085332577658,2.04085332577658,0.0,0.0,0.0,17.52676319576204
1155,2018-07-23,14.80552835548077,8.425677894686928,26.282577917001888,14.80552835548077,14.80552835548077,2.432099637393873,2.432099637393873,2.432099637393873,0.5494574238222287,0.5494574238222287,0.5494574238222287,1.8826422135716439,1.8826422135716439,1.8826422135716439,0.0,0.0,0.0,17.237627992874643
1156,2018-07-24,14.79296929293334,8.751057608810575,25.909095074615454,14.79296929293334,14.79296929293334,2.4449924636503737,2.4449924636503737,2.4449924636503737,0.6187259806903804,0.6187259806903804,0.6187259806903804,1.8262664829599933,1.8262664829599933,1.8262664829599933,0.0,0.0,0.0,17.23796175658371
1157,2018-07-25,14.780410230385902,8.666835018431797,25.665158750342723,14.780410230385902,14.780410230385902,2.3861079085798846,2.3861079085798846,2.3861079085798846,0.6190339828334147,0.6190339828334147,0.6190339828334147,1.7670739257464696,1.7670739257464696,1.7670739257464696,0.0,0.0,0.0,17.166518138965788
1158,2018-07-26,14.767851167838463,8.901537820267754,25.68263043052742,14.767851167838463,14.767851167838463,2.2669752120266113,2.2669752120266113,2.2669752120266113,0.5622922683086778,0.5622922683086778,0.5622922683086778,1.7046829437179336,1.7046829437179336,1.7046829437179336,0.0,0.0,0.0,17.034826379865073
1159,2018-07-27,14.75529210529103,8.03701752757177,25.074234015275934,14.75529210529103,14.75529210529103,2.281586684391388,2.281586684391388,2.281586684391388,0.6427043268639608,0.6427043268639608,0.6427043268639608,1.6388823575274272,1.6388823575274272,1.6388823575274272,0.0,0.0,0.0,17.03687878968242
1160,2018-07-30,14.71761491764872,8.679856172655393,25.27916744510924,14.71761491764872,14.71761491764872,1.971160836191239,1.971160836191239,1.971160836191239,0.5494574238220712,0.5494574238220712,0.5494574238220712,1.4217034123691679,1.4217034123691679,1.4217034123691679,0.0,0.0,0.0,16.68877575383996
1161,2018-07-31,14.705055855101282,7.3666692856985305,25.197213294632125,14.705055855101282,14.705055855101282,1.9626344220351157,1.9626344220351157,1.9626344220351157,0.6187259806908144,0.6187259806908144,0.6187259806908144,1.3439084413443012,1.3439084413443012,1.3439084413443012,0.0,0.0,0.0,16.667690277136398
1162,2018-08-01,14.692496792553845,8.418244505646008,24.725220980769688,14.692496792553845,14.692496792553845,1.8835157994854803,1.8835157994854803,1.8835157994854803,0.6190339828335083,0.6190339828335083,0.6190339828335083,1.2644818166519718,1.2644818166519718,1.2644818166519718,0.0,0.0,0.0,16.576012592039326
1163,2018-08-02,14.67993773000641,7.761486266943787,25.312501782567267,14.67993773000641,14.67993773000641,1.7466227048606058,1.7466227048606058,1.7466227048606058,0.56229226830924,0.56229226830924,0.56229226830924,1.184330436551366,1.184330436551366,1.184330436551366,0.0,0.0,0.0,16.426560434867014
1164,2018-08-03,14.667378667458973,8.445520880780439,24.516187702743835,14.667378667458973,14.667378667458973,1.7472201612723393,1.7472201612723393,1.7472201612723393,0.6427043268639843,0.6427043268639843,0.6427043268639843,1.104515834408355,1.104515834408355,1.104515834408355,0.0,0.0,0.0,16.41459882873131
1165,2018-08-06,14.629701479816664,7.600028312581256,24.09735856400301,14.629701479816664,14.629701479816664,1.4289920120758686,1.4289920120758686,1.4289920120758686,0.5494574238221328,0.5494574238221328,0.5494574238221328,0.8795345882537356,0.8795345882537356,0.8795345882537356,0.0,0.0,0.0,16.058693491892534
1166,2018-08-07,14.617142417269225,7.594654701739077,24.551256072627652,14.617142417269225,14.617142417269225,1.4326442163554443,1.4326442163554443,1.4326442163554443,0.618725980692281,0.618725980692281,0.618725980692281,0.8139182356631632,0.8139182356631632,0.8139182356631632,0.0,0.0,0.0,16.04978663362467
1167,2018-08-08,14.604583354721791,7.339625103843141,24.49620069439389,14.604583354721791,14.604583354721791,1.3743939283557671,1.3743939283557671,1.3743939283557671,0.6190339828335272,0.6190339828335272,0.6190339828335272,0.7553599455222398,0.7553599455222398,0.7553599455222398,0.0,0.0,0.0,15.978977283077558
1168,2018-08-09,14.592024292174353,7.10074417408804,24.169356524531416,14.592024292174353,14.592024292174353,1.2675546367888595,1.2675546367888595,1.2675546367888595,0.562292268309802,0.562292268309802,0.562292268309802,0.7052623684790577,0.7052623684790577,0.7052623684790577,0.0,0.0,0.0,15.859578928963213
1169,2018-08-10,14.579465229626916,7.738417769860918,23.563151206121248,14.579465229626916,14.579465229626916,1.3076690903621178,1.3076690903621178,1.3076690903621178,0.6427043268611264,0.6427043268611264,0.6427043268611264,0.6649647635009914,0.6649647635009914,0.6649647635009914,0.0,0.0,0.0,15.887134319989034
1170,2018-08-13,14.541788041984606,7.316573070645884,24.519745004801223,14.541788041984606,14.541788041984606,1.1640272411373438,1.1640272411373438,1.1640272411373438,0.549457423821975,0.549457423821975,0.549457423821975,0.6145698173153686,0.6145698173153686,0.6145698173153686,0.0,0.0,0.0,15.70581528312195
1171,2018-08-14,14.529228979437175,7.783152524528472,23.636542051114333,14.529228979437175,14.529228979437175,1.2431010642290239,1.2431010642290239,1.2431010642290239,0.618725980692715,0.618725980692715,0.618725980692715,0.6243750835363088,0.6243750835363088,0.6243750835363088,0.0,0.0,0.0,15.772330043666198
1172,2018-08-15,14.516669916889738,6.684792665982212,24.338956607836817,14.516669916889738,14.516669916889738,1.2675695330238088,1.2675695330238088,1.2675695330238088,0.6190339828335462,0.6190339828335462,0.6190339828335462,0.6485355501902627,0.6485355501902627,0.6485355501902627,0.0,0.0,0.0,15.784239449913546
1173,2018-08-16,14.504110854342299,6.942673815239483,24.206482599125444,14.504110854342299,14.504110854342299,1.249626644836108,1.249626644836108,1.249626644836108,0.5622922683096768,0.5622922683096768,0.5622922683096768,0.6873343765264314,0.6873343765264314,0.6873343765264314,0.0,0.0,0.0,15.753737499178406
1174,2018-08-17,14.491551791794866,7.751216496596611,23.95629788404613,14.491551791794866,14.491551791794866,1.3835023181861594,1.3835023181861594,1.3835023181861594,0.6427043268641494,0.6427043268641494,0.6427043268641494,0.7407979913220102,0.7407979913220102,0.7407979913220102,0.0,0.0,0.0,15.875054109981026
1175,2018-08-20,14.453874604152556,7.365455033465068,24.634371829319637,14.453874604152556,14.453874604152556,1.5348809151603648,1.5348809151603648,1.5348809151603648,0.5494574238235109,0.5494574238235109,0.5494574238235109,0.9854234913368539,0.9854234913368539,0.9854234913368539,0.0,0.0,0.0,15.988755519312921
1176,2018-08-21,14.441315541605118,8.257953286214791,24.7770831789017,14.441315541605118,14.441315541605118,1.7111790717517965,1.7111790717517965,1.7111790717517965,0.6187259806910449,0.6187259806910449,0.6187259806910449,1.0924530910607515,1.0924530910607515,1.0924530910607515,0.0,0.0,0.0,16.152494613356914
1177,2018-08-22,14.42875647905768,7.478847618229754,25.07547842475778,14.42875647905768,14.42875647905768,1.8293244873252812,1.8293244873252812,1.8293244873252812,0.6190339828334375,0.6190339828334375,0.6190339828334375,1.2102905044918437,1.2102905044918437,1.2102905044918437,0.0,0.0,0.0,16.258080966382963
1178,2018-08-23,14.416197416510245,6.992577353013683,25.05526737420277,14.416197416510245,14.416197416510245,1.8997157811685599,1.8997157811685599,1.8997157811685599,0.5622922683098092,0.5622922683098092,0.5622922683098092,1.3374235128587508,1.3374235128587508,1.3374235128587508,0.0,0.0,0.0,16.315913197678807
1179,2018-08-24,14.403638353962808,7.785939290145545,24.585903248823197,14.403638353962808,14.403638353962808,2.114843549397471,2.114843549397471,2.114843549397471,0.6427043268671725,0.6427043268671725,0.6427043268671725,1.472139222530299,1.472139222530299,1.472139222530299,0.0,0.0,0.0,16.51848190336028
1180,2018-08-27,14.3659611663205,8.165362846970583,25.20127321755306,14.3659611663205,14.3659611663205,2.4517642938538455,2.4517642938538455,2.4517642938538455,0.5494574238250465,0.5494574238250465,0.5494574238250465,1.9023068700287993,1.9023068700287993,1.9023068700287993,0.0,0.0,0.0,16.817725460174344
1181,2018-08-28,14.35340210377306,8.17502778720723,25.47215736800472,14.35340210377306,14.35340210377306,2.6660772256099574,2.6660772256099574,2.6660772256099574,0.6187259806925214,0.6187259806925214,0.6187259806925214,2.047351244917436,2.047351244917436,2.047351244917436,0.0,0.0,0.0,17.019479329383017
1182,2018-08-29,14.340843041225627,8.767198410235888,26.55337308751699,14.340843041225627,14.340843041225627,2.8086250361994916,2.8086250361994916,2.8086250361994916,0.6190339828336588,0.6190339828336588,0.6190339828336588,2.1895910533658327,2.1895910533658327,2.1895910533658327,0.0,0.0,0.0,17.14946807742512
1183,2018-08-30,14.328283978678188,8.52358056402447,25.86764240453162,14.328283978678188,14.328283978678188,2.889153756693564,2.889153756693564,2.889153756693564,0.5622922683096839,0.5622922683096839,0.5622922683096839,2.32686148838388,2.32686148838388,2.32686148838388,0.0,0.0,0.0,17.217437735371753
1184,2018-08-31,14.315724916130751,9.149959816378484,26.164616277260613,14.315724916130751,14.315724916130751,3.0997709861371363,3.0997709861371363,3.0997709861371363,0.6427043268657552,0.6427043268657552,0.6427043268657552,2.4570666592713812,2.4570666592713812,2.4570666592713812,0.0,0.0,0.0,17.41549590226789
1185,2018-09-04,14.26548866594101,9.576235979801705,27.08164825049384,14.26548866594101,14.26548866594101,3.488677393486508,3.488677393486508,3.488677393486508,0.6187259806929553,0.6187259806929553,0.6187259806929553,2.869951412793552,2.869951412793552,2.869951412793552,0.0,0.0,0.0,17.75416605942752
1186,2018-09-05,14.252929603393573,9.263626315231445,26.3506211988858,14.252929603393573,14.252929603393573,3.557552765860054,3.557552765860054,3.557552765860054,0.6190339828334752,0.6190339828334752,0.6190339828334752,2.938518783026579,2.938518783026579,2.938518783026579,0.0,0.0,0.0,17.810482369253627
1187,2018-09-06,14.240370540846135,9.671718800091389,26.64779825681761,14.240370540846135,14.240370540846135,3.5532713763732295,3.5532713763732295,3.5532713763732295,0.562292268310246,0.562292268310246,0.562292268310246,2.9909791080629833,2.9909791080629833,2.9909791080629833,0.0,0.0,0.0,17.793641917219365
1188,2018-09-07,14.227811478298701,9.116897989753177,26.11211812975246,14.227811478298701,14.227811478298701,3.6693847501152006,3.6693847501152006,3.6693847501152006,0.6427043268673374,0.6427043268673374,0.6427043268673374,3.0266804232478637,3.0266804232478637,3.0266804232478637,0.0,0.0,0.0,17.8971962284139
1189,2018-09-10,14.19013429065639,9.718068559109632,26.564401870748892,14.19013429065639,14.19013429065639,3.58051851601056,3.58051851601056,3.58051851601056,0.54945742382009,0.54945742382009,0.54945742382009,3.03106109219047,3.03106109219047,3.03106109219047,0.0,0.0,0.0,17.770652806666952
1190,2018-09-11,14.177575228108953,9.286486527714471,26.495668280662123,14.177575228108953,14.177575228108953,3.617726502826766,3.617726502826766,3.617726502826766,0.6187259806912853,0.6187259806912853,0.6187259806912853,2.999000522135481,2.999000522135481,2.999000522135481,0.0,0.0,0.0,17.79530173093572
1191,2018-09-12,14.165016165561516,9.108649120349778,26.249027892297168,14.165016165561516,14.165016165561516,3.570263024858632,3.570263024858632,3.570263024858632,0.6190339828334942,0.6190339828334942,0.6190339828334942,2.9512290420251377,2.9512290420251377,2.9512290420251377,0.0,0.0,0.0,17.735279190420147
1192,2018-09-13,14.15245710301408,9.53164627194723,26.202210430735782,14.15245710301408,14.15245710301408,3.4510464198978164,3.4510464198978164,3.4510464198978164,0.5622922683096911,0.5622922683096911,0.5622922683096911,2.888754151588125,2.888754151588125,2.888754151588125,0.0,0.0,0.0,17.603503522911897
1193,2018-09-14,14.139898040466644,9.012000726544398,26.70785556873918,14.139898040466644,14.139898040466644,3.4555058512909547,3.4555058512909547,3.4555058512909547,0.64270432686592,0.64270432686592,0.64270432686592,2.8128015244250344,2.8128015244250344,2.8128015244250344,0.0,0.0,0.0,17.5954038917576
1194,2018-09-17,14.102220852824333,8.761489967430087,25.617388180468634,14.102220852824333,14.102220852824333,3.0684092481558847,3.0684092481558847,3.0684092481558847,0.5494574238216253,0.5494574238216253,0.5494574238216253,2.5189518243342595,2.5189518243342595,2.5189518243342595,0.0,0.0,0.0,17.17063010098022
1195,2018-09-18,14.089661790276896,9.139135460922583,25.463825519447653,14.089661790276896,14.089661790276896,3.0233149480174935,3.0233149480174935,3.0233149480174935,0.6187259806927619,0.6187259806927619,0.6187259806927619,2.4045889673247314,2.4045889673247314,2.4045889673247314,0.0,0.0,0.0,17.11297673829439
1196,2018-09-19,14.07710272772946,8.282769649666296,25.89862812509336,14.07710272772946,14.07710272772946,2.9040267928100274,2.9040267928100274,2.9040267928100274,0.6190339828333855,0.6190339828333855,0.6190339828333855,2.284992809976642,2.284992809976642,2.284992809976642,0.0,0.0,0.0,16.98112952053949
1197,2018-09-20,14.064543665182024,8.16553934228245,25.546859438895932,14.064543665182024,14.064543665182024,2.72426701441086,2.72426701441086,2.72426701441086,0.5622922683091361,0.5622922683091361,0.5622922683091361,2.161974746101724,2.161974746101724,2.161974746101724,0.0,0.0,0.0,16.788810679592885
1198,2018-09-21,14.051984602634587,8.676022144203156,24.641904943221913,14.051984602634587,14.051984602634587,2.680015731525517,2.680015731525517,2.680015731525517,0.6427043268659437,0.6427043268659437,0.6427043268659437,2.0373114046595737,2.0373114046595737,2.0373114046595737,0.0,0.0,0.0,16.732000334160105
1199,2018-09-24,14.014307414992276,7.503482369857947,24.344675413957237,14.014307414992276,14.014307414992276,2.2194236753867567,2.2194236753867567,2.2194236753867567,0.5494574238199937,0.5494574238199937,0.5494574238199937,1.6699662515667633,1.6699662515667633,1.6699662515667633,0.0,0.0,0.0,16.23373109037903
1200,2018-09-25,14.001748352444846,7.907179174919556,24.727067881726224,14.001748352444846,14.001748352444846,2.1733349253306673,2.1733349253306673,2.1733349253306673,0.6187259806921438,0.6187259806921438,0.6187259806921438,1.5546089446385234,1.5546089446385234,1.5546089446385234,0.0,0.0,0.0,16.175083277775514
1201,2018-09-26,13.989189289897407,7.963767480790366,24.965898278225723,13.989189289897407,13.989189289897407,2.0638670948682005,2.0638670948682005,2.0638670948682005,0.6190339828336068,0.6190339828336068,0.6190339828336068,1.4448331120345936,1.4448331120345936,1.4448331120345936,0.0,0.0,0.0,16.053056384765608
1202,2018-09-27,13.97663022734997,8.142185128001861,24.178083555108383,13.97663022734997,13.97663022734997,1.9038721112733437,1.9038721112733437,1.9038721112733437,0.5622922683090111,0.5622922683090111,0.5622922683090111,1.3415798429643329,1.3415798429643329,1.3415798429643329,0.0,0.0,0.0,15.880502338623314
1203,2018-09-28,13.964071164802537,6.49193264016151,23.88390461098515,13.964071164802537,13.964071164802537,1.8882911346267994,1.8882911346267994,1.8882911346267994,0.6427043268630858,0.6427043268630858,0.6427043268630858,1.2455868077637136,1.2455868077637136,1.2455868077637136,0.0,0.0,0.0,15.852362299429336
1204,2018-10-01,13.926393977160226,7.015977035058342,23.730000589258776,13.926393977160226,13.926393977160226,1.554894982245767,1.554894982245767,1.554894982245767,0.5494574238215294,0.5494574238215294,0.5494574238215294,1.0054375584242377,1.0054375584242377,1.0054375584242377,0.0,0.0,0.0,15.481288959405992
1205,2018-10-02,13.913834914612789,7.486573194448655,24.086947749743977,13.913834914612789,13.913834914612789,1.5604742731108732,1.5604742731108732,1.5604742731108732,0.6187259806915256,0.6187259806915256,0.6187259806915256,0.9417482924193473,0.9417482924193473,0.9417482924193473,0.0,0.0,0.0,15.474309187723662
1206,2018-10-03,13.90127585206535,6.670949656400748,23.106012951687976,13.90127585206535,13.90127585206535,1.505017288335106,1.505017288335106,1.505017288335106,0.6190339828334234,0.6190339828334234,0.6190339828334234,0.8859833055016829,0.8859833055016829,0.8859833055016829,0.0,0.0,0.0,15.406293140400455
1207,2018-10-04,13.888716789517916,6.492181893036057,23.62483591541221,13.888716789517916,13.888716789517916,1.400037711217684,1.400037711217684,1.400037711217684,0.5622922683084562,0.5622922683084562,0.5622922683084562,0.8377454429092279,0.8377454429092279,0.8377454429092279,0.0,0.0,0.0,15.2887545007356
