ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-19,64.82263855663079,58.46439357328127,73.68082090517197,64.82263855663079,64.82263855663079,0.8371615964004613,0.8371615964004613,0.8371615964004613,0.8371615964004613,0.8371615964004613,0.8371615964004613,0.0,0.0,0.0,65.65980015303126
2022-05-20,64.82365345716053,58.92910209273767,73.20246310632861,64.82365345716053,64.82365345716053,1.1654244523368664,1.1654244523368664,1.1654244523368664,1.1654244523368664,1.1654244523368664,1.1654244523368664,0.0,0.0,0.0,65.9890779094974
2022-05-21,64.82466835769027,55.94564558499992,70.11704462562477,64.82466835769027,64.82466835769027,-1.54742862495377,-1.54742862495377,-1.54742862495377,-1.54742862495377,-1.54742862495377,-1.54742862495377,0.0,0.0,0.0,63.277239732736504
2022-05-22,64.82568325822,56.189595814543715,70.69473770007558,64.82568325822,64.82568325822,-1.547428630378244,-1.547428630378244,-1.547428630378244,-1.547428630378244,-1.547428630378244,-1.547428630378244,0.0,0.0,0.0,63.278254627841754
2022-05-23,64.82669815874974,57.91103963002899,71.93236656138973,64.82445871031163,64.83019733022095,0.1819399363829222,0.1819399363829222,0.1819399363829222,0.1819399363829222,0.1819399363829222,0.1819399363829222,0.0,0.0,0.0,65.00863809513265
2022-05-24,64.82771305927947,57.53485567921027,72.1081225811202,64.82253343474217,64.83731171245881,0.24670889013850472,0.24670889013850472,0.24670889013850472,0.24670889013850472,0.24670889013850472,0.24670889013850472,0.0,0.0,0.0,65.07442194941798
2022-05-25,64.82872795980921,58.40817407439299,72.77100998833892,64.8197598815624,64.84676430821175,0.6636223800695894,0.6636223800695894,0.6636223800695894,0.6636223800695894,0.6636223800695894,0.6636223800695894,0.0,0.0,0.0,65.4923503398788
2022-05-26,64.82974286033895,58.22063294632901,73.05778171454448,64.8135270126295,64.85453694237498,0.8371615963978277,0.8371615963978277,0.8371615963978277,0.8371615963978277,0.8371615963978277,0.8371615963978277,0.0,0.0,0.0,65.66690445673679
2022-05-27,64.83075776086869,58.437438217742994,73.8278158869636,64.80637367333557,64.8642613032634,1.1654244523353077,1.1654244523353077,1.1654244523353077,1.1654244523353077,1.1654244523353077,1.1654244523353077,0.0,0.0,0.0,65.996182213204
2022-05-28,64.83177266139842,56.081181446686976,70.68853278123991,64.79788004353026,64.87675203542531,-1.547428624952359,-1.547428624952359,-1.547428624952359,-1.547428624952359,-1.547428624952359,-1.547428624952359,0.0,0.0,0.0,63.28434403644606
2022-05-29,64.83278756192817,55.96888934839547,70.16366062189742,64.79324948249659,64.88433122864782,-1.5474286303802594,-1.5474286303802594,-1.5474286303802594,-1.5474286303802594,-1.5474286303802594,-1.5474286303802594,0.0,0.0,0.0,63.28535893154791
2022-05-30,64.83380246245791,57.58507570236506,72.38031058834655,64.78648382101797,64.89398043068641,0.18193993638720368,0.18193993638720368,0.18193993638720368,0.18193993638720368,0.18193993638720368,0.18193993638720368,0.0,0.0,0.0,65.01574239884512
2022-05-31,64.83481736298764,57.84424136028689,72.59390099440517,64.77444321094293,64.90614657697621,0.2467088901398115,0.2467088901398115,0.2467088901398115,0.2467088901398115,0.2467088901398115,0.2467088901398115,0.0,0.0,0.0,65.08152625312745
2022-06-01,64.83583226351737,58.57326498765615,73.04947933866849,64.76489990294193,64.9196679490068,0.6636223800690905,0.6636223800690905,0.6636223800690905,0.6636223800690905,0.6636223800690905,0.6636223800690905,0.0,0.0,0.0,65.49945464358646
2022-06-02,64.83684716404711,57.51400746855301,73.16141075558428,64.75670167832841,64.93402483798019,0.83716159639845,0.83716159639845,0.83716159639845,0.83716159639845,0.83716159639845,0.83716159639845,0.0,0.0,0.0,65.67400876044556
2022-06-03,64.83786206457685,58.75743699786744,73.76285442262107,64.74290208852366,64.94999208167172,1.1654244523420012,1.1654244523420012,1.1654244523420012,1.1654244523420012,1.1654244523420012,1.1654244523420012,0.0,0.0,0.0,66.00328651691885
2022-06-04,64.83887696510659,55.92729123126941,70.51850362091014,64.73403162016946,64.96440439961994,-1.5474286249554021,-1.5474286249554021,-1.5474286249554021,-1.5474286249554021,-1.5474286249554021,-1.5474286249554021,0.0,0.0,0.0,63.29144834015119
2022-06-05,64.83989186563633,55.67611908580611,70.49777250157064,64.7274572291952,64.979381724485,-1.5474286303799645,-1.5474286303799645,-1.5474286303799645,-1.5474286303799645,-1.5474286303799645,-1.5474286303799645,0.0,0.0,0.0,63.29246323525637
2022-06-06,64.84090676616606,57.808548565889176,72.06631454291296,64.71392650303443,64.99428597592107,0.18193993638620382,0.18193993638620382,0.18193993638620382,0.18193993638620382,0.18193993638620382,0.18193993638620382,0.0,0.0,0.0,65.02284670255226
2022-06-07,64.8419216666958,57.28371591405793,72.05195026545658,64.6931918550755,65.01205524433529,0.24670889013906133,0.24670889013906133,0.24670889013906133,0.24670889013906133,0.24670889013906133,0.24670889013906133,0.0,0.0,0.0,65.08863055683486
2022-06-08,64.84293656722554,58.061185127720414,73.08285897933227,64.67895027515765,65.02557093023063,0.6636223800707235,0.6636223800707235,0.6636223800707235,0.6636223800707235,0.6636223800707235,0.6636223800707235,0.0,0.0,0.0,65.50655894729626
2022-06-09,64.84395146775528,58.21719263410224,73.07217429019975,64.66398052994607,65.0453612514063,0.8371615963989357,0.8371615963989357,0.8371615963989357,0.8371615963989357,0.8371615963989357,0.8371615963989357,0.0,0.0,0.0,65.68111306415422
2022-06-10,64.84496636828501,58.61166705865424,73.79198766492355,64.64625390216547,65.0618820212031,1.1654244523391308,1.1654244523391308,1.1654244523391308,1.1654244523391308,1.1654244523391308,1.1654244523391308,0.0,0.0,0.0,66.01039082062414
2022-06-11,64.84598126881475,56.06781025749966,70.62245886796492,64.63100418740291,65.07846385821873,-1.5474286249584452,-1.5474286249584452,-1.5474286249584452,-1.5474286249584452,-1.5474286249584452,-1.5474286249584452,0.0,0.0,0.0,63.29855264385631
2022-06-12,64.8469961693445,55.62058560988672,70.53632132114176,64.60771013340305,65.09590895513145,-1.5474286303796694,-1.5474286303796694,-1.5474286303796694,-1.5474286303796694,-1.5474286303796694,-1.5474286303796694,0.0,0.0,0.0,63.29956753896482
2022-06-13,64.84801106987423,58.26147988089685,72.71925619502228,64.58977099515683,65.11598329362505,0.18193993638784461,0.18193993638784461,0.18193993638784461,0.18193993638784461,0.18193993638784461,0.18193993638784461,0.0,0.0,0.0,65.02995100626208
